file,rules,currentDominant,targetDominant,sameNonDominant,otherwise,lengthMultiplier,matchedRatio,matched,comparable,painted,wrongPainted,whiteRemaining
0_1.5_-1_0_2.png,"0,1.5,-1,0,2",0,1.5,-1,0,2,0.7090382701528997,70533,99477,95688,25155,3789
0_1.5_-2_0_2.png,"0,1.5,-2,0,2",0,1.5,-2,0,2,0.6487831358002353,64539,99477,88084,23545,11393
