file,rules,currentDominant,targetDominant,sameNonDominant,otherwise,lengthMultiplier,matchedRatio,matched,comparable,painted,wrongPainted,whiteRemaining
0_1_-1_0_2.png,"0,1,-1,0,2",0,1,-1,0,2,0.6855554550298059,68197,99477,92431,24234,7046
0_1.5_-1_0_2.png,"0,1.5,-1,0,2",0,1.5,-1,0,2,0.7090382701528997,70533,99477,95688,25155,3789
