file,rules,currentDominant,targetDominant,sameNonDominant,otherwise,lengthMultiplier,matchedRatio,matched,comparable,painted,wrongPainted,whiteRemaining
0_1.75_-1_0_2.png,"0,1.75,-1,0,2",0,1.75,-1,0,2,0.8734079234395891,86884,99477,98154,11270,1323
0_1.75_-1_0_1.5.png,"0,1.75,-1,0,1.5",0,1.75,-1,0,1.5,0.8697789438764739,86523,99477,98032,11509,1445
