file,rules,currentDominant,targetDominant,sameNonDominant,otherwise,lengthMultiplier,matchedRatio,matched,comparable,painted,wrongPainted,whiteRemaining
0_1.75_-1_0.75_2.png,"0,1.75,-1,0.75,2",0,1.75,-1,0.75,2,0.8753078601083668,87073,99477,98516,11443,961
0_1.75_-1_1_2.png,"0,1.75,-1,1,2",0,1.75,-1,1,2,0.8686430029051941,86410,99477,98386,11976,1091
