file,rules,currentDominant,targetDominant,sameNonDominant,otherwise,lengthMultiplier,matchedRatio,matched,comparable,painted,wrongPainted,whiteRemaining
0_1_-1_0_2.png,"0,1,-1,0,2",0,1,-1,0,2,0.8490605868693266,84462,99477,95089,10627,4388
0_1.5_-1_0_2.png,"0,1.5,-1,0,2",0,1.5,-1,0,2,0.870945042572655,86639,99477,97419,10780,2058
