file,rules,currentDominant,targetDominant,sameNonDominant,otherwise,lengthMultiplier,matchedRatio,matched,comparable,painted,wrongPainted,whiteRemaining
0_1.75_-1_0.5_2.png,"0,1.75,-1,0.5,2",0,1.75,-1,0.5,2,0.8832996572071936,87868,99477,98688,10820,789
0_1.75_-1_0.5_1.5.png,"0,1.75,-1,0.5,1.5",0,1.75,-1,0.5,1.5,0.8486182735707751,84418,99477,97134,12716,2343
