file,rules,currentDominant,targetDominant,sameNonDominant,otherwise,lengthMultiplier,matchedRatio,matched,comparable,painted,wrongPainted,whiteRemaining
0_1.75_-1_0_2.png,"0,1.75,-1,0,2",0,1.75,-1,0,2,0.8734079234395891,86884,99477,98154,11270,1323
0_1.75_-0.5_0_2.png,"0,1.75,-0.5,0,2",0,1.75,-0.5,0,2,0.7488766247474291,74496,99477,90566,16070,8911
