file,rules,currentDominant,targetDominant,sameNonDominant,otherwise,lengthMultiplier,matchedRatio,matched,comparable,painted,wrongPainted,whiteRemaining
0_1.75_-1_0.5_2.png,"0,1.75,-1,0.5,2",0,1.75,-1,0.5,2,0.8832996572071936,87868,99477,98688,10820,789
0_1.75_-1_0.25_2.png,"0,1.75,-1,0.25,2",0,1.75,-1,0.25,2,0.8802235692672679,87562,99477,98534,10972,943
